chrom,start,end,value
chr11,2168724,2168744,1
chr11,2168744,2168764,2
chr11,2168764,2168804,3
chr11,2168804,2168844,5
chr11,2168844,2168864,6
chr11,2168864,2168904,5
chr11,2168904,2168924,4
chr11,2168924,2168944,3
chr11,2168944,2169004,1
chr11,2169124,2169264,1
chr11,2169544,2169684,1
chr11,2170384,2170544,2
chr11,2170584,2170644,1
chr11,2170644,2170704,2
chr11,2170704,2170724,3
chr11,2170724,2170804,2
chr11,2170804,2170844,1
chr11,2171084,2171204,1
chr11,2171204,2171244,2
chr11,2171244,2171284,1
chr11,2171284,2171324,2
chr11,2171324,2171364,3
chr11,2171364,2171424,2
chr11,2171424,2171464,1
chr11,2171464,2171484,3
chr11,2171484,2171504,2
chr11,2171504,2171524,4
chr11,2171524,2171544,5
chr11,2171544,2171604,7
chr11,2171604,2171624,6
chr11,2171624,2171644,5
chr11,2171644,2171664,4
chr11,2171664,2171684,3
chr11,2171684,2171704,2
chr11,2171724,2171744,1
chr11,2171744,2171764,2
chr11,2171764,2171824,3
chr11,2171824,2171884,4
chr11,2171884,2171904,3
chr11,2171904,2171984,1
chr11,2172164,2172224,1
chr11,2172224,2172324,2
chr11,2172324,2172364,1
chr11,2172424,2172564,1
chr11,2172584,2172604,3
chr11,2172604,2172624,4
chr11,2172624,2172664,5
chr11,2172664,2172744,6
chr11,2172744,2172764,2
chr11,2172764,2172784,4
chr11,2172784,2172804,5
chr11,2172804,2172824,6
chr11,2172824,2172864,5
chr11,2172864,2172884,6
chr11,2172884,2172924,7
chr11,2172924,2172964,3
chr11,2172964,2173004,2
chr11,2173004,2173024,1
chr11,2173024,2173184,2
chr11,2173184,2173204,1
chr11,2174224,2174364,1
chr11,2175024,2175044,3
chr11,2175044,2175084,4
chr11,2175084,2175124,11
chr11,2175124,2175144,15
chr11,2175144,2175164,16
chr11,2175164,2175184,22
chr11,2175184,2175224,21
chr11,2175224,2175244,17
chr11,2175244,2175264,14
chr11,2175264,2175304,10
chr11,2175304,2175324,5
chr11,2175324,2175344,4
chr11,2175344,2175464,2
chr11,2175464,2175484,1
chr11,2175504,2175644,1
chr11,2175944,2176084,1
chr11,2176344,2176364,1
chr11,2176364,2176384,2
chr11,2176384,2176504,3
chr11,2176504,2176524,1
chr11,2176524,2176544,2
chr11,2176544,2176564,1
chr11,2176564,2176684,2
chr11,2176684,2176704,1
chr11,2176844,2176884,1
chr11,2176884,2176904,2
chr11,2176904,2176924,3
chr11,2176924,2176984,4
chr11,2176984,2177024,3
chr11,2177024,2177064,2
chr11,2177064,2177084,1
chr11,2177224,2177344,1
chr11,2177344,2177384,2
chr11,2177384,2177504,1
chr11,2177664,2177804,1
chr11,2177984,2178044,1
chr11,2178044,2178124,2
chr11,2178124,2178204,1
chr11,2178264,2178284,2
chr11,2178284,2178404,3
chr11,2178404,2178424,2
chr11,2178724,2178744,1
chr11,2178744,2178864,2
chr11,2178864,2178884,1
chr11,2178964,2179104,1
chr11,2179384,2179444,1
chr11,2179444,2179464,2
chr11,2179464,2179544,3
chr11,2179544,2179584,2
chr11,2179584,2179604,1
chr11,2179724,2179744,1
chr11,2179744,2179824,3
chr11,2179824,2179884,4
chr11,2179884,2179964,1
chr11,2180064,2180204,1
chr11,2180204,2180224,4
chr11,2180224,2180344,3
chr11,2180344,2180364,1
chr11,2180524,2180664,1
chr11,2181244,2181284,1
chr11,2181284,2181324,2
chr11,2181324,2181444,3
chr11,2181444,2181464,2
chr11,2181464,2181544,1
chr11,2181584,2181684,1
chr11,2181684,2181724,2
chr11,2181724,2181824,1
chr11,2182144,2182304,1
chr11,2182744,2182784,1
chr11,2182784,2182904,2
chr11,2182904,2182924,1
chr11,2183024,2183084,1
chr11,2183084,2183164,2
chr11,2183164,2183224,1
chr11,2183804,2183964,1
chr11,2183984,2184084,2
chr11,2184084,2184124,3
chr11,2184124,2184144,1
chr11,2184144,2184244,2
chr11,2184244,2184264,1
chr11,2184264,2184284,2
chr11,2184284,2184384,1
chr11,2184384,2184404,2
chr11,2184404,2184424,3
chr11,2184424,2184544,2
chr11,2184844,2185044,1
chr11,2185044,2185144,3
chr11,2185144,2185204,2
chr11,2185204,2185324,1
chr11,2185424,2185584,1
chr11,2185924,2185944,1
chr11,2185944,2186064,2
chr11,2186064,2186084,1
chr11,2186664,2186804,1
chr11,2187264,2187404,1
chr11,2187844,2188004,1
chr11,2188044,2188104,1
chr11,2188104,2188164,2
chr11,2188164,2188204,3
chr11,2188204,2188244,2
chr11,2188244,2188324,1
chr11,2188624,2188904,1
chr11,2188924,2188984,1
chr11,2188984,2189084,2
chr11,2189084,2189124,1
chr11,2189564,2189704,1
chr11,2190264,2190404,1
chr11,2191024,2191184,1
chr11,2191324,2191464,1
chr11,2191604,2191744,1
chr11,2191744,2191764,2
chr11,2191764,2191804,1
chr11,2191804,2191884,3
chr11,2191884,2191904,2
chr11,2191904,2191944,3
chr11,2191944,2191964,2
chr11,2191964,2192024,1
chr11,2192024,2192044,2
chr11,2192044,2192324,1
chr11,2193004,2193164,1
chr11,2193644,2193804,1
chr11,2193844,2193984,1
chr11,2194224,2194264,2
chr11,2194264,2194364,4
chr11,2194364,2194384,3
chr11,2194384,2194404,2
chr11,2194404,2194584,1
chr11,2194704,2194844,1
chr11,2195024,2195064,1
chr11,2195064,2195164,2
chr11,2195164,2195244,1
chr11,2195244,2195344,3
chr11,2195344,2195404,2
chr11,2195864,2196004,1
chr11,2196204,2196364,1
chr11,2196624,2196764,1
chr11,2196924,2196964,1
chr11,2196964,2197064,2
chr11,2197064,2197104,1
chr11,2197304,2197464,1
chr11,2197564,2197684,1
chr11,2197684,2197704,2
chr11,2197704,2197804,1
chr11,2197804,2197824,2
chr11,2197824,2197864,1
chr11,2197864,2197944,2
chr11,2197944,2198004,1
chr11,2198044,2198084,1
chr11,2198084,2198104,4
chr11,2198104,2198204,5
chr11,2198204,2198244,4
chr11,2198244,2198264,2
chr11,2198264,2198404,1
chr11,2198564,2198704,1
chr11,2198884,2199024,1
chr11,2199064,2199144,1
chr11,2199144,2199224,2
chr11,2199224,2199304,1
chr11,2199484,2199504,1
chr11,2199504,2199664,2
chr11,2199664,2199804,1
chr11,2200084,2200124,1
chr11,2200124,2200204,2
chr11,2200204,2200244,3
chr11,2200244,2200284,2
chr11,2200284,2200344,1
chr11,2201064,2201224,1
chr11,2201364,2201384,1
chr11,2201384,2201524,2
chr11,2201524,2201544,1
chr11,2201884,2201984,1
chr11,2201984,2202044,2
chr11,2202044,2202144,1
chr11,2202684,2202744,3
chr11,2202744,2202824,4
chr11,2202824,2202884,1
chr11,2203864,2204004,1
chr11,2204664,2204804,1
chr11,2204964,2205124,1
chr11,2205884,2206024,2
chr11,2206024,2206044,1
chr11,2207404,2207564,1
chr11,2207784,2207864,1
chr11,2207864,2207944,2
chr11,2207944,2208004,1
chr11,2208504,2208664,1
chr11,2209024,2209104,1
chr11,2209104,2209124,2
chr11,2209124,2209164,4
chr11,2209164,2209264,3
chr11,2209264,2209284,2
chr11,2209304,2209444,1
chr11,2210004,2210164,1
chr11,2210184,2210264,1
chr11,2210264,2210284,2
chr11,2210284,2210304,3
chr11,2210304,2210344,4
chr11,2210344,2210384,3
chr11,2210384,2210404,4
chr11,2210404,2210424,3
chr11,2210424,2210444,2
chr11,2210444,2210524,1
chr11,2210704,2210724,1
chr11,2210724,2210764,2
chr11,2210764,2210844,3
chr11,2210844,2210904,2
chr11,2210904,2211024,1
chr11,2211064,2211204,1
chr11,2211764,2211784,1
chr11,2211784,2211904,2
chr11,2211904,2211944,1
chr11,2212584,2212604,1
chr11,2212604,2212724,2
chr11,2212724,2212764,1
chr11,2212784,2212804,1
chr11,2212804,2212944,3
chr11,2212944,2212964,1
chr11,2213264,2213384,2
chr11,2213384,2213404,3
chr11,2213404,2213524,1
chr11,2213644,2213664,1
chr11,2213664,2213684,2
chr11,2213684,2213804,3
chr11,2213804,2213824,1
chr11,2213844,2214004,1
chr11,2214244,2214384,1
chr11,2214744,2214884,1
chr11,2214924,2215064,1
chr11,2215304,2215444,1
chr11,2215584,2215824,1
chr11,2215824,2215904,2
chr11,2215904,2215964,1
chr11,2216044,2216204,1
chr11,2216304,2216444,1
chr11,2216544,2216684,1
chr11,2216724,2216864,1
chr11,2216864,2216884,2
chr11,2216884,2217024,1
chr11,2217324,2217484,1
chr11,2217784,2217924,1
chr11,2218704,2218724,1
chr11,2218724,2218844,2
chr11,2218844,2218864,3
chr11,2218864,2218984,1
chr11,2219424,2219564,1
chr11,2219584,2219684,1
chr11,2219684,2219744,2
chr11,2219744,2219844,1
chr11,2220024,2220164,1
chr11,2220684,2220844,1
chr11,2220884,2221004,1
chr11,2221004,2221184,2
chr11,2221184,2221224,1
chr11,2221224,2221284,2
chr11,2221284,2221304,3
chr11,2221304,2221424,2
chr11,2221424,2221444,3
chr11,2221444,2221524,2
chr11,2221524,2221564,1
chr11,2221864,2221944,1
chr11,2221944,2222024,2
chr11,2222024,2222104,1
chr11,2222144,2222204,2
chr11,2222204,2222284,3
chr11,2222284,2222304,2
chr11,2222304,2222344,1
chr11,2222364,2222384,1
chr11,2222384,2222484,2
chr11,2222484,2222524,3
chr11,2222524,2222604,1
chr11,2222604,2222644,2
chr11,2222644,2222764,1
chr11,2222884,2223024,1
chr11,2223484,2223644,1
chr11,2223864,2224004,1
chr11,2224124,2224264,1
chr11,2224464,2224604,1
chr11,2224904,2225024,2
chr11,2225024,2225044,3
chr11,2225044,2225064,2
chr11,2225064,2225164,1
chr11,2225264,2225304,1
chr11,2225304,2225384,2
chr11,2225384,2225404,3
chr11,2225404,2225464,2
chr11,2225464,2225544,1
chr11,2225584,2225744,1
chr11,2225764,2225924,1
chr11,2225964,2226004,1
chr11,2226004,2226084,3
chr11,2226084,2226104,4
chr11,2226104,2226164,3
chr11,2226164,2226244,1
chr11,2226444,2226464,1
chr11,2226464,2226484,2
chr11,2226484,2226584,3
chr11,2226584,2226604,2
chr11,2226604,2226624,1
chr11,2226644,2226664,1
chr11,2226664,2226684,3
chr11,2226684,2226724,5
chr11,2226724,2226764,6
chr11,2226764,2226804,8
chr11,2226804,2226824,6
chr11,2226824,2226844,4
chr11,2226844,2226864,3
chr11,2226864,2226904,2
chr11,2226904,2226924,1
chr11,2227024,2227044,1
chr11,2227044,2227064,3
chr11,2227064,2227084,4
chr11,2227084,2227104,5
chr11,2227104,2227204,6
chr11,2227204,2227224,4
chr11,2227224,2227244,3
chr11,2227244,2227264,2
chr11,2227264,2227344,1
chr11,2227384,2227544,1
chr11,2227704,2227864,1
chr11,2228344,2228404,1
chr11,2228404,2228504,3
chr11,2228504,2228544,2
chr11,2228544,2228564,3
chr11,2228564,2228744,1
chr11,2228744,2228844,2
chr11,2228844,2228884,1
chr11,2228984,2229024,1
chr11,2229024,2229104,2
chr11,2229104,2229144,3
chr11,2229144,2229164,2
chr11,2229164,2229244,1
chr11,2229324,2229484,1
chr11,2229724,2229864,2
chr11,2230264,2230324,1
chr11,2230324,2230404,2
chr11,2230404,2230484,1
chr11,2230724,2230884,1
chr11,2230964,2231104,1
chr11,2231444,2231584,2
chr11,2232764,2232864,1
chr11,2232864,2232924,2
chr11,2232924,2232964,1
chr11,2232964,2233024,3
chr11,2233024,2233084,2
chr11,2233084,2233124,3
chr11,2233124,2233144,1
chr11,2233144,2233204,2
chr11,2233204,2233224,3
chr11,2233224,2233284,2
chr11,2233284,2233364,1
chr11,2233724,2233804,1
chr11,2233804,2233844,2
chr11,2233844,2233964,3
chr11,2233964,2234004,2
chr11,2234004,2234024,1
chr11,2234024,2234044,2
chr11,2234044,2234124,1
chr11,2234124,2234144,2
chr11,2234144,2234184,3
chr11,2234184,2234224,2
chr11,2234224,2234284,3
chr11,2234284,2234364,1
chr11,2234844,2234984,1
chr11,2235084,2235244,1
chr11,2235844,2235924,1
chr11,2235924,2236064,2
chr11,2236064,2236124,1
chr11,2236124,2236144,2
chr11,2236144,2236164,1
chr11,2236164,2236284,2
chr11,2236284,2236304,1
chr11,2236544,2236684,1
chr11,2236784,2236944,1
chr11,2236944,2237024,2
chr11,2237024,2237064,3
chr11,2237064,2237084,2
chr11,2237084,2237164,1
chr11,2237184,2237304,1
chr11,2237304,2237464,2
chr11,2237464,2237484,1
chr11,2237664,2237804,1
chr11,2237924,2238064,1
chr11,2238704,2238844,1
chr11,2239204,2239344,1
chr11,2239564,2239604,1
chr11,2239604,2239704,2
chr11,2239704,2239744,1
chr11,2239764,2239824,1
chr11,2239824,2239904,2
chr11,2239904,2239984,1
chr11,2240004,2240144,1
chr11,2240444,2240484,1
chr11,2240484,2240584,2
chr11,2240584,2240604,3
chr11,2240604,2240644,2
chr11,2240644,2240744,1
chr11,2241064,2241124,1
chr11,2241124,2241224,2
chr11,2241224,2241284,1
chr11,2241384,2241424,1
chr11,2241424,2241544,2
chr11,2241544,2241584,1
chr11,2241784,2241884,1
chr11,2241884,2241904,2
chr11,2241904,2241924,3
chr11,2241924,2242024,2
chr11,2242024,2242064,1
chr11,2242284,2242444,1
chr11,2242684,2242844,1
chr11,2242884,2242964,2
chr11,2242964,2243024,3
chr11,2243024,2243044,2
chr11,2243044,2243084,1
chr11,2243084,2243164,2
chr11,2243164,2243224,3
chr11,2243224,2243244,2
chr11,2243244,2243264,3
chr11,2243264,2243284,4
chr11,2243284,2243304,5
chr11,2243304,2243324,6
chr11,2243324,2243404,7
chr11,2243404,2243424,5
chr11,2243424,2243464,3
chr11,2243484,2243524,2
chr11,2243524,2243564,3
chr11,2243564,2243624,4
chr11,2243624,2243644,2
chr11,2243644,2243664,3
chr11,2243664,2243684,2
chr11,2243684,2243724,3
chr11,2243724,2243804,2
chr11,2243804,2243844,1
chr11,2243984,2244104,1
chr11,2244104,2244144,2
chr11,2244144,2244344,1
chr11,2244344,2244424,3
chr11,2244424,2244484,2
chr11,2244484,2244504,3
chr11,2244504,2244624,2
chr11,2244624,2244644,1
chr11,2244664,2244724,1
chr11,2244724,2244824,2
chr11,2244824,2244844,1
chr11,2244844,2244984,2
chr11,2244984,2245004,1
chr11,2245104,2245164,2
chr11,2245164,2245184,3
chr11,2245184,2245204,4
chr11,2245204,2245304,5
chr11,2245304,2245344,4
chr11,2245344,2245364,3
chr11,2245364,2245384,4
chr11,2245384,2245404,3
chr11,2245404,2245424,4
chr11,2245424,2245484,3
chr11,2245484,2245504,4
chr11,2245504,2245544,2
chr11,2245544,2245564,1
chr11,2245564,2245624,2
chr11,2245624,2245724,1
chr11,2245844,2246004,1
chr11,2246024,2246044,1
chr11,2246044,2246164,2
chr11,2246164,2246224,1
chr11,2246224,2246244,2
chr11,2246244,2246304,4
chr11,2246304,2246324,5
chr11,2246324,2246404,4
chr11,2246404,2246464,2
chr11,2246464,2246524,1
chr11,2246524,2246624,2
chr11,2246624,2246664,3
chr11,2246664,2246684,5
chr11,2246684,2246724,8
chr11,2246724,2246764,11
chr11,2246764,2246784,13
chr11,2246784,2246804,14
chr11,2246804,2246824,17
chr11,2246824,2246864,16
chr11,2246864,2246884,15
chr11,2246884,2246924,13
chr11,2246924,2246964,12
chr11,2246964,2246984,9
chr11,2246984,2247004,8
chr11,2247004,2247024,9
chr11,2247024,2247044,8
chr11,2247044,2247064,10
chr11,2247064,2247084,11
chr11,2247084,2247104,14
chr11,2247104,2247124,13
chr11,2247124,2247144,15
chr11,2247144,2247164,16
chr11,2247164,2247184,20
chr11,2247184,2247224,25
chr11,2247224,2247244,26
chr11,2247244,2247264,21
chr11,2247264,2247284,22
chr11,2247284,2247304,21
chr11,2247304,2247324,18
chr11,2247324,2247344,11
chr11,2247344,2247364,8
chr11,2247364,2247424,5
chr11,2247424,2247464,3
chr11,2247464,2247564,2
chr11,2247564,2247604,3
chr11,2247604,2247644,2
chr11,2247644,2247664,3
chr11,2247664,2247744,2
chr11,2247744,2247804,4
chr11,2247804,2247824,8
chr11,2247824,2247844,9
chr11,2247844,2247864,11
chr11,2247864,2247884,13
chr11,2247884,2247924,12
chr11,2247924,2247944,13
chr11,2247944,2247964,11
chr11,2247964,2247984,12
chr11,2247984,2248004,9
chr11,2248004,2248024,8
chr11,2248024,2248044,6
chr11,2248044,2248084,5
chr11,2248084,2248104,3
chr11,2248104,2248124,2
chr11,2248124,2248224,1
chr11,2248224,2248244,2
chr11,2248244,2248284,3
chr11,2248284,2248304,5
chr11,2248304,2248344,7
chr11,2248344,2248364,9
chr11,2248364,2248384,10
chr11,2248384,2248404,9
chr11,2248404,2248444,12
chr11,2248444,2248464,10
chr11,2248464,2248504,8
chr11,2248504,2248524,7
chr11,2248524,2248544,6
chr11,2248544,2248564,5
chr11,2248564,2248584,3
chr11,2248584,2248604,4
chr11,2248604,2248664,5
chr11,2248664,2248704,4
chr11,2248704,2248724,3
chr11,2248724,2248744,4
chr11,2248744,2248764,5
chr11,2248764,2248784,6
chr11,2248784,2248804,8
chr11,2248804,2248824,10
chr11,2248824,2248844,9
chr11,2248844,2248864,10
chr11,2248864,2248904,13
chr11,2248904,2248924,14
chr11,2248924,2248944,13
chr11,2248944,2248964,12
chr11,2248964,2248984,15
chr11,2248984,2249004,16
chr11,2249004,2249024,17
chr11,2249024,2249044,18
chr11,2249044,2249064,15
chr11,2249064,2249084,14
chr11,2249084,2249104,11
chr11,2249104,2249124,9
chr11,2249124,2249144,8
chr11,2249144,2249164,6
chr11,2249164,2249184,4
chr11,2249184,2249264,2
chr11,2249264,2249284,1
chr11,2249284,2249324,2
chr11,2249324,2249444,1
chr11,2249644,2249704,1
chr11,2249704,2249804,2
chr11,2249804,2249864,1
chr11,2250084,2250144,1
chr11,2250144,2250244,2
chr11,2250244,2250284,1
chr11,2250284,2250304,2
chr11,2250304,2250404,1
chr11,2250404,2250424,2
chr11,2250424,2250564,1
chr11,2250564,2250684,2
chr11,2250684,2250704,1
chr11,2250744,2250784,1
chr11,2250784,2250884,2
chr11,2250884,2250944,1
chr11,2251044,2251204,1
chr11,2251284,2251324,2
chr11,2251324,2251424,3
chr11,2251424,2251464,2
chr11,2251464,2251584,1
chr11,2251644,2251844,1
chr11,2251844,2251884,2
chr11,2251884,2251944,3
chr11,2251944,2251984,2
chr11,2251984,2252024,1
chr11,2252184,2252324,1
chr11,2252464,2252504,1
chr11,2252504,2252624,2
chr11,2252624,2252664,1
chr11,2252824,2252964,1
chr11,2252964,2252984,2
chr11,2252984,2253104,1
chr11,2253324,2253464,1
chr11,2253684,2253824,1
chr11,2254064,2254084,1
chr11,2254084,2254104,2
chr11,2254104,2254224,3
chr11,2254224,2254244,1
chr11,2254244,2254264,2
chr11,2254264,2254384,1
chr11,2254604,2254744,1
chr11,2254824,2255004,1
chr11,2255004,2255104,2
chr11,2255104,2255124,3
chr11,2255124,2255264,2
chr11,2255264,2255304,1
chr11,2255304,2255324,2
chr11,2255324,2255364,1
chr11,2255364,2255464,4
chr11,2255464,2255484,3
chr11,2255484,2255504,5
chr11,2255504,2255524,4
chr11,2255524,2255584,2
chr11,2255584,2255644,3
chr11,2255644,2255704,1
chr11,2255704,2255724,3
chr11,2255724,2255744,2
chr11,2255744,2255824,3
chr11,2255824,2255844,4
chr11,2255844,2255884,3
chr11,2255884,2255904,4
chr11,2255904,2255924,3
chr11,2255924,2255964,4
chr11,2255964,2256044,3
chr11,2256044,2256064,2
chr11,2256064,2256084,1
chr11,2256084,2256124,2
chr11,2256124,2256164,3
chr11,2256164,2256224,2
chr11,2256224,2256284,1
chr11,2256324,2256404,1
chr11,2256404,2256464,2
chr11,2256464,2256564,1
chr11,2256624,2256644,2
chr11,2256644,2256664,3
chr11,2256664,2256724,4
chr11,2256724,2256764,5
chr11,2256764,2256784,4
chr11,2256784,2256864,3
chr11,2256864,2256924,2
chr11,2256924,2256984,1
chr11,2257124,2257264,1
chr11,2257504,2257624,1
chr11,2257624,2257644,2
chr11,2257644,2257764,1
chr11,2257764,2257784,2
chr11,2257784,2257904,1
chr11,2257964,2258104,1
chr11,2258184,2258344,1
chr11,2259384,2259524,1
chr11,2259884,2260044,1
chr11,2260184,2260344,1
chr11,2260664,2260804,1
chr11,2260804,2260824,2
chr11,2260824,2260944,1
chr11,2260944,2260964,2
chr11,2260964,2260984,1
chr11,2260984,2261084,2
chr11,2261084,2261104,3
chr11,2261104,2261144,2
chr11,2261144,2261184,3
chr11,2261184,2261224,4
chr11,2261224,2261284,3
chr11,2261284,2261324,1
chr11,2262064,2262104,2
chr11,2262104,2262124,3
chr11,2262124,2262204,4
chr11,2262204,2262224,2
chr11,2262224,2262244,3
chr11,2262244,2262264,2
chr11,2262264,2262384,1
chr11,2262444,2262504,1
chr11,2262504,2262604,2
chr11,2262604,2262644,1
chr11,2262884,2263044,2
chr11,2263104,2263144,1
chr11,2263144,2263244,2
chr11,2263244,2263284,1
chr11,2263284,2263304,2
chr11,2263304,2263364,1
chr11,2263364,2263404,2
chr11,2263404,2263464,3
chr11,2263464,2263524,4
chr11,2263524,2263544,3
chr11,2263544,2263584,2
chr11,2263584,2263684,6
chr11,2263684,2263724,8
chr11,2263724,2263744,5
chr11,2263744,2263824,2
chr11,2263824,2263844,8
chr11,2263844,2263864,15
chr11,2263864,2263904,21
chr11,2263904,2263924,23
chr11,2263924,2263944,27
chr11,2263944,2263964,29
chr11,2263964,2263984,21
chr11,2263984,2264004,16
chr11,2264004,2264044,8
chr11,2264044,2264064,7
chr11,2264064,2264084,5
chr11,2264164,2264184,1
chr11,2264184,2264324,3
chr11,2264624,2264644,1
chr11,2264644,2264784,2
chr11,2264804,2264824,1
chr11,2264824,2264944,2
chr11,2264944,2265104,1
chr11,2265104,2265124,2
chr11,2265124,2265264,1
chr11,2265644,2265684,1
chr11,2265684,2265784,3
chr11,2265784,2265844,2
chr11,2265924,2265984,1
chr11,2265984,2266004,2
chr11,2266004,2266064,3
chr11,2266064,2266084,4
chr11,2266084,2266124,3
chr11,2266124,2266164,2
chr11,2266164,2266224,1
chr11,2266764,2266904,1
chr11,2267124,2267144,1
chr11,2267144,2267264,2
chr11,2267264,2267304,1
chr11,2267424,2267464,1
chr11,2267464,2267544,2
chr11,2267544,2267604,3
chr11,2267604,2267684,2
chr11,2267684,2267724,1
chr11,2267944,2268104,1
chr11,2268104,2268224,2
chr11,2268224,2268244,1
chr11,2268344,2268464,1
chr11,2268464,2268484,2
chr11,2268484,2268604,1
chr11,2268744,2268884,1
chr11,2270504,2270584,1
chr11,2270584,2270624,2
chr11,2270624,2270724,3
chr11,2270724,2270764,2
chr11,2270764,2270804,1
chr11,2271084,2271124,1
chr11,2271124,2271224,2
chr11,2271224,2271244,5
chr11,2271244,2271324,4
chr11,2271324,2271344,5
chr11,2271344,2271364,7
chr11,2271364,2271384,5
chr11,2271384,2271424,4
chr11,2271424,2271484,3
chr11,2271484,2271524,2
chr11,2271524,2271544,5
chr11,2271544,2271584,6
chr11,2271584,2271604,9
chr11,2271604,2271624,10
chr11,2271624,2271644,9
chr11,2271644,2271664,11
chr11,2271664,2271684,8
chr11,2271684,2271704,6
chr11,2271704,2271744,7
chr11,2271744,2271764,6
chr11,2271764,2271784,9
chr11,2271784,2271804,10
chr11,2271804,2271824,12
chr11,2271824,2271844,14
chr11,2271844,2271864,15
chr11,2271864,2271904,17
chr11,2271904,2271944,16
chr11,2271944,2271964,17
chr11,2271964,2271984,12
chr11,2271984,2272004,13
chr11,2272004,2272024,10
chr11,2272024,2272044,8
chr11,2272044,2272064,6
chr11,2272064,2272084,5
chr11,2272084,2272104,3
chr11,2272104,2272124,1
chr11,2272124,2272144,2
chr11,2272144,2272264,3
chr11,2272264,2272284,2
chr11,2272284,2272304,1
chr11,2272344,2272504,1
chr11,2272524,2272584,2
chr11,2272584,2272604,3
chr11,2272604,2272664,4
chr11,2272664,2272724,3
chr11,2272724,2272744,2
chr11,2272744,2272844,1
chr11,2272904,2272924,2
chr11,2272924,2273024,3
chr11,2273024,2273064,4
chr11,2273064,2273104,2
chr11,2273104,2273164,3
chr11,2273164,2273244,4
chr11,2273244,2273324,2
chr11,2273324,2273424,1
chr11,2273424,2273444,2
chr11,2273444,2273484,3
chr11,2273484,2273544,2
chr11,2273544,2273564,3
chr11,2273564,2273584,2
chr11,2273584,2273604,1
chr11,2273604,2273624,2
chr11,2273624,2273684,3
chr11,2273684,2273764,2
chr11,2273824,2273844,1
chr11,2273844,2273884,2
chr11,2273884,2273964,3
chr11,2273964,2273984,4
chr11,2273984,2274024,2
chr11,2274024,2274124,1
chr11,2274164,2274424,1
chr11,2274424,2274484,3
chr11,2274484,2274564,2
chr11,2274644,2274804,1
chr11,2274944,2275004,1
chr11,2275004,2275104,3
chr11,2275104,2275164,2
chr11,2275364,2275644,1
chr11,2275764,2275844,1
chr11,2275844,2275904,2
chr11,2275904,2275984,1
chr11,2276024,2276184,1
chr11,2276244,2276304,1
chr11,2276304,2276444,3
chr11,2276444,2276464,2
chr11,2276464,2276564,1
chr11,2277084,2277164,1
chr11,2277164,2277184,3
chr11,2277184,2277224,5
chr11,2277224,2277244,6
chr11,2277244,2277304,7
chr11,2277304,2277324,6
chr11,2277324,2277344,5
chr11,2277344,2277364,3
chr11,2277364,2277384,2
chr11,2277384,2277424,3
chr11,2277424,2277464,4
chr11,2277464,2277484,5
chr11,2277484,2277524,7
chr11,2277524,2277564,6
chr11,2277564,2277604,4
chr11,2277604,2277624,3
chr11,2277624,2277644,2
chr11,2277644,2277664,1
chr11,2277684,2277824,1
chr11,2277884,2277964,1
chr11,2277964,2278004,2
chr11,2278004,2278024,3
chr11,2278024,2278204,2
chr11,2278204,2278264,3
chr11,2278264,2278284,2
chr11,2278284,2278324,1
chr11,2278324,2278344,2
chr11,2278344,2278444,1
chr11,2278444,2278484,2
chr11,2278484,2278604,1
chr11,2278664,2278864,1
chr11,2278864,2278884,2
chr11,2278884,2278924,4
chr11,2278924,2278944,5
chr11,2278944,2278984,4
chr11,2278984,2279004,6
chr11,2279004,2279024,7
chr11,2279024,2279044,6
chr11,2279044,2279084,5
chr11,2279084,2279144,4
chr11,2279144,2279164,1
chr11,2279164,2279184,2
chr11,2279184,2279204,1
chr11,2279204,2279224,2
chr11,2279224,2279284,3
chr11,2279284,2279304,4
chr11,2279304,2279364,6
chr11,2279364,2279404,4
chr11,2279404,2279424,5
chr11,2279424,2279444,4
chr11,2279444,2279464,5
chr11,2279464,2279484,3
chr11,2279484,2279504,2
chr11,2279504,2279564,3
chr11,2279564,2279584,2
chr11,2279584,2279644,5
chr11,2279644,2279664,7
chr11,2279664,2279684,8
chr11,2279684,2279704,10
chr11,2279704,2279724,13
chr11,2279724,2279744,29
chr11,2279744,2279764,38
chr11,2279764,2279784,54
chr11,2279784,2279804,69
chr11,2279804,2279824,87
chr11,2279824,2279844,102
chr11,2279844,2279864,111
chr11,2279864,2279884,109
chr11,2279884,2279904,112
chr11,2279904,2279924,100
chr11,2279924,2279944,97
chr11,2279944,2279964,82
chr11,2279964,2279984,81
chr11,2279984,2280004,71
chr11,2280004,2280024,66
chr11,2280024,2280044,60
chr11,2280044,2280064,54
chr11,2280064,2280084,49
chr11,2280084,2280104,48
chr11,2280104,2280124,29
chr11,2280124,2280144,23
chr11,2280144,2280164,21
chr11,2280164,2280184,16
chr11,2280184,2280204,12
chr11,2280204,2280224,7
chr11,2280224,2280244,8
chr11,2280244,2280324,7
chr11,2280324,2280344,8
chr11,2280344,2280364,10
chr11,2280364,2280384,9
chr11,2280384,2280404,8
chr11,2280404,2280444,9
chr11,2280444,2280464,8
chr11,2280464,2280484,6
chr11,2280484,2280544,4
chr11,2280544,2280564,3
chr11,2280564,2280584,2
chr11,2280584,2280604,4
chr11,2280604,2280624,6
chr11,2280624,2280724,7
chr11,2280724,2280744,4
chr11,2280744,2280764,2
chr11,2280764,2280784,4
chr11,2280784,2280844,5
