chrom,start,end,value
chr15,72926483,72926484,3
chr15,72926484,72926499,2
chr15,72926499,72926597,1
chr15,72926597,72926604,2
chr15,72926604,72926612,3
chr15,72926612,72926641,4
chr15,72926641,72926645,5
chr15,72926645,72926676,7
chr15,72926676,72926766,6
chr15,72926766,72926774,7
chr15,72926774,72926797,8
chr15,72926797,72926804,7
chr15,72926804,72926812,6
chr15,72926812,72926819,5
chr15,72926819,72926841,6
chr15,72926841,72926845,5
chr15,72926845,72926884,3
chr15,72926884,72926935,4
chr15,72926935,72926966,6
chr15,72926966,72926974,5
chr15,72926974,72927019,4
chr15,72927019,72927084,3
chr15,72927084,72927125,2
chr15,72927125,72927135,3
chr15,72927135,72927226,1
chr15,72927226,72927246,2
chr15,72927246,72927254,3
chr15,72927254,72927325,4
chr15,72927325,72927332,3
chr15,72927332,72927426,4
chr15,72927426,72927446,3
chr15,72927446,72927454,2
chr15,72927454,72927486,1
chr15,72927486,72927517,2
chr15,72927517,72927532,3
chr15,72927532,72927686,2
chr15,72927686,72927717,1
chr15,72927883,72927978,1
chr15,72927978,72928008,2
chr15,72928008,72928083,3
chr15,72928083,72928178,2
chr15,72928178,72928186,1
chr15,72928186,72928208,2
chr15,72928208,72928231,1
chr15,72928231,72928386,2
chr15,72928386,72928431,1
chr15,72928824,72929024,1
chr15,72929331,72929343,1
chr15,72929343,72929364,2
chr15,72929364,72929382,3
chr15,72929382,72929450,4
chr15,72929450,72929531,6
chr15,72929531,72929543,5
chr15,72929543,72929564,4
chr15,72929564,72929582,3
chr15,72929582,72929645,2
chr15,72929645,72929650,3
chr15,72929650,72929732,1
chr15,72929732,72929844,2
chr15,72929844,72929845,3
chr15,72929845,72929911,2
chr15,72929911,72929931,3
chr15,72929931,72929932,4
chr15,72929932,72929976,3
chr15,72929976,72929988,4
chr15,72929988,72930024,5
chr15,72930024,72930027,6
chr15,72930027,72930044,7
chr15,72930044,72930054,6
chr15,72930054,72930111,7
chr15,72930111,72930117,6
chr15,72930117,72930121,7
chr15,72930121,72930131,8
chr15,72930131,72930154,7
chr15,72930154,72930157,8
chr15,72930157,72930176,9
chr15,72930176,72930188,8
chr15,72930188,72930224,7
chr15,72930224,72930227,6
chr15,72930227,72930253,5
chr15,72930253,72930254,6
chr15,72930254,72930291,5
chr15,72930291,72930317,6
chr15,72930317,72930321,5
chr15,72930321,72930329,4
chr15,72930329,72930354,5
chr15,72930354,72930357,4
chr15,72930357,72930361,3
chr15,72930361,72930437,4
chr15,72930437,72930446,5
chr15,72930446,72930453,6
chr15,72930453,72930491,5
chr15,72930491,72930499,4
chr15,72930499,72930500,5
chr15,72930500,72930529,6
chr15,72930529,72930556,5
chr15,72930556,72930561,6
chr15,72930561,72930637,5
chr15,72930637,72930646,4
chr15,72930646,72930685,3
chr15,72930685,72930699,4
chr15,72930699,72930700,3
chr15,72930700,72930739,2
chr15,72930739,72930756,3
chr15,72930756,72930829,2
chr15,72930829,72930885,3
chr15,72930885,72930899,2
chr15,72930899,72930914,3
chr15,72930914,72930939,4
chr15,72930939,72930990,3
chr15,72930990,72931029,4
chr15,72931029,72931099,3
chr15,72931099,72931112,2
chr15,72931112,72931114,3
chr15,72931114,72931139,2
chr15,72931139,72931190,3
chr15,72931190,72931196,2
chr15,72931196,72931232,3
chr15,72931232,72931277,4
chr15,72931277,72931312,5
chr15,72931312,72931339,4
chr15,72931339,72931379,3
chr15,72931379,72931396,4
chr15,72931396,72931432,3
chr15,72931432,72931477,2
chr15,72931477,72931535,1
chr15,72931535,72931575,2
chr15,72931575,72931579,3
chr15,72931579,72931683,2
chr15,72931683,72931735,3
chr15,72931735,72931768,2
chr15,72931768,72931775,3
chr15,72931775,72931883,2
chr15,72931883,72931932,1
chr15,72931932,72931968,2
chr15,72931968,72931971,1
chr15,72931971,72931997,2
chr15,72931997,72932100,3
chr15,72932100,72932132,5
chr15,72932132,72932171,4
chr15,72932171,72932197,3
chr15,72932197,72932258,2
chr15,72932258,72932268,4
chr15,72932268,72932287,5
chr15,72932287,72932300,6
chr15,72932300,72932324,4
chr15,72932324,72932354,5
chr15,72932354,72932436,6
chr15,72932436,72932458,7
chr15,72932458,72932468,5
chr15,72932468,72932487,4
chr15,72932487,72932524,3
chr15,72932524,72932554,2
chr15,72932554,72932636,1
chr15,72932649,72932744,1
chr15,72932744,72932780,2
chr15,72932780,72932794,3
chr15,72932794,72932849,4
chr15,72932849,72932944,3
chr15,72932944,72932980,2
chr15,72932980,72932994,1
chr15,72933044,72933141,1
chr15,72933141,72933244,2
chr15,72933244,72933325,1
chr15,72933325,72933341,2
chr15,72933341,72933347,1
chr15,72933347,72933418,2
chr15,72933418,72933460,3
chr15,72933460,72933485,4
chr15,72933485,72933495,5
chr15,72933495,72933525,6
chr15,72933525,72933530,5
chr15,72933530,72933547,6
chr15,72933547,72933549,5
chr15,72933549,72933559,6
chr15,72933559,72933609,7
chr15,72933609,72933618,8
chr15,72933618,72933654,7
chr15,72933654,72933656,8
chr15,72933656,72933660,9
chr15,72933660,72933685,8
chr15,72933685,72933695,7
chr15,72933695,72933730,6
chr15,72933730,72933742,5
chr15,72933742,72933749,6
chr15,72933749,72933759,5
chr15,72933759,72933809,4
chr15,72933809,72933854,3
chr15,72933854,72933856,2
chr15,72933856,72933883,1
chr15,72933883,72933942,2
chr15,72933942,72933989,1
chr15,72933989,72934020,2
chr15,72934020,72934039,3
chr15,72934039,72934083,4
chr15,72934083,72934112,3
chr15,72934112,72934154,4
chr15,72934154,72934189,5
chr15,72934189,72934220,4
chr15,72934220,72934239,3
chr15,72934239,72934272,2
chr15,72934272,72934285,3
chr15,72934285,72934312,4
chr15,72934312,72934354,3
chr15,72934354,72934401,2
chr15,72934401,72934472,3
chr15,72934472,72934485,2
chr15,72934485,72934601,1
chr15,72935147,72935189,1
chr15,72935189,72935229,2
chr15,72935229,72935347,3
chr15,72935347,72935349,2
chr15,72935349,72935389,3
chr15,72935389,72935418,2
chr15,72935418,72935429,3
chr15,72935429,72935549,2
chr15,72935549,72935562,1
chr15,72935562,72935618,2
chr15,72935618,72935762,1
chr15,72935817,72936017,1
chr15,72936104,72936209,1
chr15,72936209,72936304,2
chr15,72936304,72936391,1
chr15,72936391,72936409,2
chr15,72936409,72936446,1
chr15,72936446,72936475,2
chr15,72936475,72936507,3
chr15,72936507,72936526,4
chr15,72936526,72936540,5
chr15,72936540,72936591,6
chr15,72936591,72936646,5
chr15,72936646,72936675,4
chr15,72936675,72936680,3
chr15,72936680,72936703,4
chr15,72936703,72936707,5
chr15,72936707,72936726,4
chr15,72936726,72936740,3
chr15,72936740,72936761,2
chr15,72936761,72936777,3
chr15,72936777,72936805,4
chr15,72936805,72936880,5
chr15,72936880,72936903,4
chr15,72936903,72936961,3
chr15,72936961,72936977,2
chr15,72936977,72937005,1
chr15,72937118,72937269,1
chr15,72937269,72937318,2
chr15,72937318,72937390,1
chr15,72937390,72937469,2
chr15,72937469,72937541,1
chr15,72937541,72937590,2
chr15,72937590,72937741,1
chr15,72937809,72937827,1
chr15,72937827,72937842,2
chr15,72937842,72937986,3
chr15,72937986,72938009,4
chr15,72938009,72938027,3
chr15,72938027,72938042,2
chr15,72938042,72938129,1
chr15,72938129,72938186,2
chr15,72938186,72938329,1
chr15,72938423,72938537,1
chr15,72938537,72938623,2
chr15,72938623,72938687,1
chr15,72938687,72938737,2
chr15,72938737,72938876,1
chr15,72938876,72938887,2
chr15,72938887,72938939,1
chr15,72938939,72939076,2
chr15,72939076,72939091,1
chr15,72939091,72939139,2
chr15,72939139,72939291,1
chr15,72939382,72939582,1
chr15,72939628,72939828,1
chr15,72940002,72940202,1
chr15,72940597,72940612,1
chr15,72940612,72940641,2
chr15,72940641,72940722,3
chr15,72940722,72940797,4
chr15,72940797,72940803,3
chr15,72940803,72940812,4
chr15,72940812,72940841,3
chr15,72940841,72940844,2
chr15,72940844,72940922,3
chr15,72940922,72940950,2
chr15,72940950,72940980,4
chr15,72940980,72941003,5
chr15,72941003,72941044,4
chr15,72941044,72941150,3
chr15,72941150,72941180,1
chr15,72941606,72941806,1
chr15,72942325,72942525,1
chr15,72942585,72942655,1
chr15,72942655,72942785,2
chr15,72942785,72942855,1
chr15,72942889,72942978,1
chr15,72942978,72943045,2
chr15,72943045,72943068,3
chr15,72943068,72943089,4
chr15,72943089,72943102,3
chr15,72943102,72943178,4
chr15,72943178,72943237,3
chr15,72943237,72943245,4
chr15,72943245,72943254,3
chr15,72943254,72943256,4
chr15,72943256,72943268,5
chr15,72943268,72943270,4
chr15,72943270,72943302,5
chr15,72943302,72943437,4
chr15,72943437,72943454,3
chr15,72943454,72943456,2
chr15,72943456,72943470,1
chr15,72943714,72943830,1
chr15,72943830,72943872,2
chr15,72943872,72943879,3
chr15,72943879,72943914,4
chr15,72943914,72943929,3
chr15,72943929,72943961,4
chr15,72943961,72943964,5
chr15,72943964,72944030,6
chr15,72944030,72944072,5
chr15,72944072,72944079,4
chr15,72944079,72944129,3
chr15,72944129,72944161,2
chr15,72944161,72944164,1
chr15,72944898,72944925,1
chr15,72944925,72945007,2
chr15,72945007,72945039,3
chr15,72945039,72945048,4
chr15,72945048,72945098,5
chr15,72945098,72945125,4
chr15,72945125,72945207,3
chr15,72945207,72945239,2
chr15,72945239,72945248,1
chr15,72945252,72945293,1
chr15,72945293,72945452,2
chr15,72945452,72945493,1
chr15,72945698,72945856,1
chr15,72945856,72945898,2
chr15,72945898,72946056,1
chr15,72946303,72946503,2
chr15,72946516,72946522,1
chr15,72946522,72946641,2
chr15,72946641,72946670,3
chr15,72946670,72946716,4
chr15,72946716,72946722,3
chr15,72946722,72946841,2
chr15,72946841,72946870,1
chr15,72947010,72947014,1
chr15,72947014,72947174,2
chr15,72947174,72947210,3
chr15,72947210,72947214,2
chr15,72947214,72947256,1
chr15,72947256,72947258,2
chr15,72947258,72947280,3
chr15,72947280,72947374,4
chr15,72947374,72947389,3
chr15,72947389,72947449,4
chr15,72947449,72947456,5
chr15,72947456,72947458,4
chr15,72947458,72947480,3
chr15,72947480,72947549,2
chr15,72947549,72947568,3
chr15,72947568,72947589,4
chr15,72947589,72947604,3
chr15,72947604,72947649,4
chr15,72947649,72947676,3
chr15,72947676,72947742,4
chr15,72947742,72947749,5
chr15,72947749,72947768,4
chr15,72947768,72947804,3
chr15,72947804,72947876,2
chr15,72947876,72947942,1
chr15,72948330,72948399,1
chr15,72948399,72948530,2
chr15,72948530,72948599,1
chr15,72948636,72948744,1
chr15,72948744,72948806,2
chr15,72948806,72948818,3
chr15,72948818,72948836,4
chr15,72948836,72948842,3
chr15,72948842,72948860,4
chr15,72948860,72948877,5
chr15,72948877,72948904,6
chr15,72948904,72948944,7
chr15,72948944,72948949,6
chr15,72948949,72949006,7
chr15,72949006,72949018,6
chr15,72949018,72949042,5
chr15,72949042,72949060,4
chr15,72949060,72949073,3
chr15,72949073,72949077,4
chr15,72949077,72949104,3
chr15,72949104,72949149,2
chr15,72949149,72949243,1
chr15,72949243,72949273,2
chr15,72949273,72949313,1
chr15,72949313,72949327,2
chr15,72949327,72949367,3
chr15,72949367,72949415,4
chr15,72949415,72949425,5
chr15,72949425,72949443,6
chr15,72949443,72949470,5
chr15,72949470,72949502,6
chr15,72949502,72949513,7
chr15,72949513,72949527,7
chr15,72949527,72949567,6
chr15,72949567,72949607,5
chr15,72949607,72949615,6
chr15,72949615,72949625,5
chr15,72949625,72949670,4
chr15,72949670,72949702,3
chr15,72949702,72949713,2
chr15,72949713,72949732,1
chr15,72949732,72949807,2
chr15,72949807,72949932,1
chr15,72949932,72950073,1
chr15,72950073,72950132,3
chr15,72950132,72950184,2
chr15,72950184,72950212,3
chr15,72950212,72950223,4
chr15,72950223,72950228,5
chr15,72950228,72950273,6
chr15,72950273,72950384,4
chr15,72950384,72950398,3
chr15,72950398,72950412,4
chr15,72950412,72950423,3
chr15,72950423,72950428,2
chr15,72950428,72950434,1
chr15,72950434,72950455,2
chr15,72950455,72950546,3
chr15,72950546,72950598,4
chr15,72950598,72950634,3
chr15,72950634,72950655,2
chr15,72950655,72950746,1
chr15,72951491,72951691,1
chr15,72951696,72951699,2
chr15,72951699,72951750,3
chr15,72951750,72951779,4
chr15,72951779,72951856,5
chr15,72951856,72951858,6
chr15,72951858,72951876,7
chr15,72951876,72951879,8
chr15,72951879,72951891,9
chr15,72951891,72951896,10
chr15,72951896,72951899,8
chr15,72951899,72951921,7
chr15,72951921,72951950,8
chr15,72951950,72951979,7
chr15,72951979,72951991,6
chr15,72951991,72951999,7
chr15,72951999,72952019,8
chr15,72952019,72952056,9
chr15,72952056,72952058,8
chr15,72952058,72952076,7
chr15,72952076,72952079,6
chr15,72952079,72952091,5
chr15,72952091,72952121,4
chr15,72952121,72952136,3
chr15,72952136,72952140,4
chr15,72952140,72952180,5
chr15,72952180,72952185,6
chr15,72952185,72952187,7
chr15,72952187,72952191,8
chr15,72952191,72952199,7
chr15,72952199,72952200,6
chr15,72952200,72952205,7
chr15,72952205,72952219,8
chr15,72952219,72952224,7
chr15,72952224,72952245,8
chr15,72952245,72952247,9
chr15,72952247,72952249,10
chr15,72952249,72952258,11
chr15,72952258,72952285,14
chr15,72952285,72952289,15
chr15,72952289,72952299,16
chr15,72952299,72952315,17
chr15,72952315,72952318,19
chr15,72952318,72952322,20
chr15,72952322,72952329,21
chr15,72952329,72952336,22
chr15,72952336,72952338,21
chr15,72952338,72952339,22
chr15,72952339,72952340,23
chr15,72952340,72952342,22
chr15,72952342,72952344,23
chr15,72952344,72952349,24
chr15,72952349,72952353,28
chr15,72952353,72952354,30
chr15,72952354,72952355,31
chr15,72952355,72952356,32
chr15,72952356,72952357,33
chr15,72952357,72952359,34
chr15,72952359,72952360,35
chr15,72952360,72952361,36
chr15,72952361,72952368,37
chr15,72952368,72952369,38
chr15,72952369,72952371,39
chr15,72952371,72952373,40
chr15,72952373,72952374,41
chr15,72952374,72952379,42
chr15,72952379,72952380,43
chr15,72952380,72952385,42
chr15,72952385,72952387,41
chr15,72952387,72952390,40
chr15,72952390,72952392,42
chr15,72952392,72952400,43
chr15,72952400,72952405,42
chr15,72952405,72952406,41
chr15,72952406,72952408,43
chr15,72952408,72952415,44
chr15,72952415,72952421,46
chr15,72952421,72952424,47
chr15,72952424,72952427,46
chr15,72952427,72952431,47
chr15,72952431,72952436,48
chr15,72952436,72952440,49
chr15,72952440,72952445,50
chr15,72952445,72952447,50
chr15,72952447,72952448,49
chr15,72952448,72952449,50
chr15,72952449,72952452,50
chr15,72952452,72952453,51
chr15,72952453,72952458,52
chr15,72952458,72952459,49
chr15,72952459,72952460,50
chr15,72952460,72952461,51
chr15,72952461,72952463,52
chr15,72952463,72952467,53
chr15,72952467,72952470,55
chr15,72952470,72952472,56
chr15,72952472,72952481,58
chr15,72952481,72952482,60
chr15,72952482,72952485,61
chr15,72952485,72952488,61
chr15,72952488,72952489,63
chr15,72952489,72952492,64
chr15,72952492,72952495,65
chr15,72952495,72952496,66
chr15,72952496,72952497,67
chr15,72952497,72952499,68
chr15,72952499,72952501,68
chr15,72952501,72952502,70
chr15,72952502,72952503,72
chr15,72952503,72952504,73
chr15,72952504,72952505,75
chr15,72952505,72952507,76
chr15,72952507,72952510,78
chr15,72952510,72952511,79
chr15,72952511,72952512,82
chr15,72952512,72952513,83
chr15,72952513,72952514,86
chr15,72952514,72952515,87
chr15,72952515,72952516,88
chr15,72952516,72952517,90
chr15,72952517,72952518,92
chr15,72952518,72952519,93
chr15,72952519,72952521,94
chr15,72952521,72952522,98
chr15,72952522,72952523,98
chr15,72952523,72952524,102
chr15,72952524,72952525,103
chr15,72952525,72952526,105
chr15,72952526,72952528,109
chr15,72952528,72952529,111
chr15,72952529,72952530,110
chr15,72952530,72952531,113
chr15,72952531,72952532,114
chr15,72952532,72952533,119
chr15,72952533,72952534,121
chr15,72952534,72952536,122
chr15,72952536,72952537,124
chr15,72952537,72952538,125
chr15,72952538,72952539,124
chr15,72952539,72952540,126
chr15,72952540,72952541,127
chr15,72952541,72952542,129
chr15,72952542,72952543,128
chr15,72952543,72952544,130
chr15,72952544,72952545,135
chr15,72952545,72952546,137
chr15,72952546,72952548,140
chr15,72952548,72952549,142
chr15,72952549,72952550,139
chr15,72952550,72952551,141
chr15,72952551,72952552,145
chr15,72952552,72952553,146
chr15,72952553,72952554,146
chr15,72952554,72952555,147
chr15,72952555,72952556,149
chr15,72952556,72952557,149
chr15,72952557,72952558,150
chr15,72952558,72952559,154
chr15,72952559,72952560,154
chr15,72952560,72952561,155
chr15,72952561,72952564,154
chr15,72952564,72952565,156
chr15,72952565,72952566,157
chr15,72952566,72952567,159
chr15,72952567,72952568,160
chr15,72952568,72952569,159
chr15,72952569,72952570,158
chr15,72952570,72952571,160
chr15,72952571,72952573,162
chr15,72952573,72952574,161
chr15,72952574,72952575,161
chr15,72952575,72952576,162
chr15,72952576,72952577,163
chr15,72952577,72952578,165
chr15,72952578,72952579,167
chr15,72952579,72952581,167
chr15,72952581,72952582,168
chr15,72952582,72952583,171
chr15,72952583,72952584,173
chr15,72952584,72952585,174
chr15,72952585,72952586,176
chr15,72952586,72952588,179
chr15,72952588,72952590,180
chr15,72952590,72952591,180
chr15,72952591,72952592,184
chr15,72952592,72952593,184
chr15,72952593,72952595,185
chr15,72952595,72952596,187
chr15,72952596,72952597,188
chr15,72952597,72952598,189
chr15,72952598,72952599,193
chr15,72952599,72952600,195
chr15,72952600,72952602,196
chr15,72952602,72952603,198
chr15,72952603,72952604,200
chr15,72952604,72952605,203
chr15,72952605,72952606,204
chr15,72952606,72952607,203
chr15,72952607,72952608,205
